x-axis,1,2
second,Volt,Volt
-188.400E+00,+4.609E+00,+1.463E+00
-188.300E+00,+4.607E+00,+1.463E+00
-188.200E+00,+4.605E+00,+1.461E+00
-188.100E+00,+4.590E+00,+1.463E+00
-188.000E+00,+4.560E+00,+1.463E+00
-187.900E+00,+4.549E+00,+1.463E+00
-187.800E+00,+4.539E+00,+1.467E+00
-187.700E+00,+4.535E+00,+1.485E+00
-187.600E+00,+4.533E+00,+1.510E+00
-187.500E+00,+4.529E+00,+1.518E+00
-187.400E+00,+4.527E+00,+1.520E+00
-187.300E+00,+4.525E+00,+1.526E+00
-187.200E+00,+4.517E+00,+1.528E+00
-187.100E+00,+4.510E+00,+1.530E+00
-187.000E+00,+4.502E+00,+1.530E+00
-186.900E+00,+4.500E+00,+1.531E+00
-186.800E+00,+4.500E+00,+1.531E+00
-186.700E+00,+4.500E+00,+1.533E+00
-186.600E+00,+4.498E+00,+1.545E+00
-186.500E+00,+4.490E+00,+1.569E+00
-186.400E+00,+4.486E+00,+1.582E+00
-186.300E+00,+4.486E+00,+1.584E+00
-186.200E+00,+4.484E+00,+1.590E+00
-186.100E+00,+4.478E+00,+1.596E+00
-186.000E+00,+4.476E+00,+1.598E+00
-185.900E+00,+4.470E+00,+1.610E+00
-185.800E+00,+4.470E+00,+1.614E+00
-185.700E+00,+4.467E+00,+1.614E+00
-185.600E+00,+4.463E+00,+1.614E+00
-185.500E+00,+4.459E+00,+1.615E+00
-185.400E+00,+4.451E+00,+1.623E+00
-185.300E+00,+4.449E+00,+1.647E+00
-185.200E+00,+4.447E+00,+1.655E+00
-185.100E+00,+4.447E+00,+1.672E+00
-185.000E+00,+4.441E+00,+1.688E+00
-184.900E+00,+4.435E+00,+1.690E+00
-184.800E+00,+4.431E+00,+1.690E+00
-184.700E+00,+4.431E+00,+1.688E+00
-184.600E+00,+4.422E+00,+1.690E+00
-184.500E+00,+4.416E+00,+1.688E+00
-184.400E+00,+4.414E+00,+1.699E+00
-184.300E+00,+4.412E+00,+1.713E+00
-184.200E+00,+4.412E+00,+1.717E+00
-184.100E+00,+4.406E+00,+1.719E+00
-184.000E+00,+4.386E+00,+1.719E+00
-183.900E+00,+4.351E+00,+1.719E+00
-183.800E+00,+4.347E+00,+1.725E+00
-183.700E+00,+4.345E+00,+1.727E+00
-183.600E+00,+4.345E+00,+1.725E+00
-183.500E+00,+4.343E+00,+1.727E+00
-183.400E+00,+4.334E+00,+1.744E+00
-183.300E+00,+4.326E+00,+1.762E+00
-183.200E+00,+4.322E+00,+1.762E+00
-183.100E+00,+4.320E+00,+1.766E+00
-183.000E+00,+4.318E+00,+1.770E+00
-182.900E+00,+4.314E+00,+1.772E+00
-182.800E+00,+4.310E+00,+1.787E+00
-182.700E+00,+4.308E+00,+1.803E+00
-182.600E+00,+4.306E+00,+1.826E+00
-182.500E+00,+4.304E+00,+1.830E+00
-182.400E+00,+4.299E+00,+1.830E+00
-182.300E+00,+4.293E+00,+1.840E+00
-182.200E+00,+4.289E+00,+1.850E+00
-182.100E+00,+4.287E+00,+1.869E+00
-182.000E+00,+4.279E+00,+1.877E+00
-181.900E+00,+4.265E+00,+1.877E+00
-181.800E+00,+4.248E+00,+1.879E+00
-181.700E+00,+4.244E+00,+1.879E+00
-181.600E+00,+4.244E+00,+1.881E+00
-181.500E+00,+4.244E+00,+1.885E+00
-181.400E+00,+4.242E+00,+1.889E+00
-181.300E+00,+4.240E+00,+1.897E+00
-181.200E+00,+4.236E+00,+1.906E+00
-181.100E+00,+4.234E+00,+1.916E+00
-181.000E+00,+4.234E+00,+1.918E+00
-180.900E+00,+4.230E+00,+1.918E+00
-180.800E+00,+4.222E+00,+1.920E+00
-180.700E+00,+4.217E+00,+1.922E+00
-180.600E+00,+4.213E+00,+1.928E+00
-180.500E+00,+4.211E+00,+1.930E+00
-180.400E+00,+4.211E+00,+1.946E+00
-180.300E+00,+4.207E+00,+1.949E+00
-180.200E+00,+4.205E+00,+1.951E+00
-180.100E+00,+4.201E+00,+1.951E+00
-180.000E+00,+4.199E+00,+1.955E+00
-179.900E+00,+4.197E+00,+1.961E+00
-179.800E+00,+4.197E+00,+1.975E+00
-179.700E+00,+4.197E+00,+1.989E+00
-179.600E+00,+4.193E+00,+1.998E+00
-179.500E+00,+4.193E+00,+2.002E+00
